gene beta t p se(beta)
ENSG00000182986.8 7097.32582151895 1.10117989263275 0.272582264775449 6445.20106932786
ENSG00000183018.4 -19477.6598407884 -1.29352935622691 0.197816421278803 15057.7640523001
ENSG00000183172.8 11007.8913029312 1.09449109105699 0.275494038561401 10057.5430836084
ENSG00000183281.10 -5594.64647810676 -0.439432995629476 0.660980233686579 12731.5120479121
ENSG00000183283.11 11962.1982889868 0.813214511939774 0.417383995132944 14709.7698250037
ENSG00000183291.11 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000183397.5 -11875.7353756868 -0.911096325290312 0.363706449877839 13034.5552342149
ENSG00000183421.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000183426.11 2142.96771492237 0.424367529498087 0.671905815842711 5049.79190433569
ENSG00000183474.11 -9592.85046021933 -0.917555693182628 0.360324478600825 10454.7882286531
ENSG00000183486.8 -4840.78086084212 -0.831098890906269 0.407238743571498 5824.55459128757
ENSG00000183530.9 -5667.25289272815 -0.768944829647016 0.443135110588178 7370.16841030026
ENSG00000183558.5 4293.61164219974 0.717479189776148 0.474194315592851 5984.30129177591
ENSG00000183570.12 -382.566256236979 -0.0501664694893454 0.960056470687124 7625.93541325906
ENSG00000183605.12 698.878211804698 0.161832255341867 0.871655734154127 4318.53470946402
ENSG00000183615.5 297.665257853895 0.0442958670238254 0.96472747915694 6719.93298367521
ENSG00000183617.4 2044.90978084277 0.656199049597923 0.512701399616019 3116.29494449247
ENSG00000183648.5 -3811.61614848237 -0.287799370927351 0.77389756885843 13244.0044472666
ENSG00000183665.4 3766.04494592198 1.13418542698563 0.258526091616595 3320.48433731964
ENSG00000183722.7 12304.1685993906 1.67703698595993 0.0956179659869331 7336.84987415334
ENSG00000183726.6 -11863.2759638534 -1.23533147983974 0.218638502274258 9603.3138938485
ENSG00000183751.10 25711.1810265955 1.12116638771805 0.264008746413458 22932.5292911486
ENSG00000183773.11 -1360.16747835451 -0.124167149730193 0.901349166988866 10954.326335992
ENSG00000183801.3 -14512.2381413797 -2.51039720099069 0.0131202103072656 5780.85337876123
ENSG00000183808.7 9300.26649107912 1.96970864888978 0.0507136135706965 4721.64576031141
ENSG00000183813.6 -19125.6778164477 -1.21870418721615 0.224869686086723 15693.4537659512
ENSG00000183833.12 -6950.10056785742 -0.782450622370662 0.435183262496568 8882.47816430903
ENSG00000183891.5 17033.906276226 2.98102629844583 0.00335306171278245 5714.10801880771
ENSG00000183977.9 7278.30855943126 0.769775636851337 0.442643544987726 9455.10381336853
ENSG00000184076.10 16603.0513008292 1.62919761562245 0.105369521425657 10190.9376380261
ENSG00000184110.10 -1643.14291379712 -0.0801910768920286 0.936192176568805 20490.3460270211
ENSG00000184117.7 -3991.17052341479 -0.985958028829411 0.325741411347959 4048.01259963707
ENSG00000184162.10 -8062.19264728464 -0.499764956816865 0.617972901290704 16131.9687131224
ENSG00000184164.10 -5541.53509880791 -0.739080212631831 0.461013256079505 7497.88047913602
ENSG00000184206.7 -29028.5151309009 -1.84283085263169 0.0673276711689369 15752.1321555075
ENSG00000184207.8 692.376590079994 0.121703163573337 0.903296996438371 5689.05992047426
ENSG00000184209.14 3863.27830482151 0.728892341780472 0.467204029256206 5300.20427349346
ENSG00000184220.6 -6589.35791412943 -0.880835947891436 0.379815768789482 7480.80040318879
ENSG00000184227.3 -1716.28237189535 -0.0870253638493751 0.930767415780907 19721.6339694474
ENSG00000184232.4 -6026.5514642277 -1.25277258097334 0.212237988037173 4810.57101325235
ENSG00000184293.3 7738.2828061679 0.991441224038552 0.323066799235863 7805.08477814415
ENSG00000184304.10 6295.53486738344 1.51224449337275 0.132575667955982 4163.0403648173
ENSG00000184307.9 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000184381.14 -8339.83848965435 -1.33100998748796 0.185205278018496 6265.79707744666
ENSG00000184384.9 -36154.6704265673 -2.33716843200517 0.0207526238313467 15469.4329820074
ENSG00000184385.2 -10677.8618778449 -1.10273317344914 0.271909143485016 9683.08756364567
ENSG00000184465.11 3389.20601485866 0.450888524662322 0.652721004024933 7516.72714979139
ENSG00000184470.15 1765.48555255751 0.358200670449654 0.720696735661713 4928.76116156139
ENSG00000184517.7 -5490.78163167401 -0.528526319800717 0.597915210008501 10388.8518432617
ENSG00000184674.8 5023.10212385238 0.389611963717881 0.697376118871711 12892.5766958471
ENSG00000184678.8 2859.19215883314 0.210475809755435 0.833581970390079 13584.4217069668
ENSG00000184743.8 -11049.3755742311 -0.480828340556189 0.631339089034765 22979.875856423
ENSG00000184752.8 -3095.39715172881 -1.17063403088473 0.243602326410072 2644.20567834457
ENSG00000184840.7 8513.14219713264 0.547882573601989 0.584586910889749 15538.2605823069
ENSG00000184887.9 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000184898.6 2480.06768229663 0.337004613190081 0.736584489170789 7359.15054343127
ENSG00000184916.4 -71948.0535017449 -0.118360586012862 0.905940307344883 607871.72424042
ENSG00000184939.11 4088.62152160027 0.301065043270383 0.763781820896483 13580.5255807408
ENSG00000184983.5 -36782.3604118833 -0.523606820925319 0.601324761555212 70248.0543452079
ENSG00000184988.4 886.486638562381 0.109660041606258 0.912825562831417 8083.9531480881
ENSG00000184992.10 -23111.7494999648 -1.1040180672613 0.271353198293443 20934.2131123791
ENSG00000185000.5 13597.8786588534 2.34895679144985 0.0201302568150744 5788.90114469085
ENSG00000185019.12 3682.15816082194 1.41357552733089 0.159558516930391 2604.85420809074
ENSG00000185028.3 19434.5122731846 1.81035323653635 0.0722425028557922 10735.2045340983
ENSG00000185049.8 21965.3287446399 0.178042868648236 0.858929529624045 123371.011214369
ENSG00000185101.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000185155.7 -10426.0309516345 -0.560782764674195 0.575782340941992 18591.9247316594
ENSG00000185156.4 1728.53939572598 0.31744888979121 0.751344467389562 5445.09510448394
ENSG00000185158.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000185163.5 496.802906203922 0.0529295668846564 0.957858451634156 9386.1131961754
ENSG00000185187.8 -53873.2258712445 -2.04825247428048 0.0422789396376394 26302.0435945863
ENSG00000185201.12 -31878.8299035056 -1.81418989882795 0.0716468681758743 17571.9366115426
ENSG00000185252.13 4229.60623210792 0.959518499857108 0.338841682774013 4408.05073871718
ENSG00000185261.9 15252.2282051336 0.807472775972906 0.420672744022675 18888.8451214426
ENSG00000185262.7 8123.97080765463 1.08096225204822 0.281448763346185 7515.49907710579
ENSG00000185298.8 -3530.46431363851 -0.118242587881534 0.906033639699255 29857.8065390082
ENSG00000185324.17 -7445.08600741757 -0.636367869227566 0.52550654058139 11699.343048942
ENSG00000185339.4 5652.00198401717 0.840416737407934 0.402012385660119 6725.23729292854
ENSG00000185359.8 -6710.89325513073 -1.29353018130979 0.197816136844761 5188.0453599741
ENSG00000185404.12 4419.10705333075 0.88701872848052 0.376488797836504 4981.97716851003
ENSG00000185420.14 11021.760389825 2.33344267242349 0.020952818282844 4723.39025941354
ENSG00000185480.7 2831.33025140498 0.30849804782536 0.758131405908117 9177.78984782359
ENSG00000185483.7 8410.84738135248 0.430112534359642 0.667731076131434 19554.9924948704
ENSG00000185504.12 7640.34768199037 0.523090492551378 0.601683126101584 14606.1681311096
ENSG00000185522.4 -7466.24069498406 -0.753308593432113 0.452445235313163 9911.26446728489
ENSG00000185619.13 -20747.3479229955 -3.16912327937356 0.00185351132501756 6546.7153196693
ENSG00000185624.10 1033.83243918679 0.0571346669214305 0.954513959043902 18094.6611731976
ENSG00000185627.13 4558.55743622807 0.174002593667266 0.862098036354244 26198.2154412313
ENSG00000185684.8 -8032.1310148734 -1.17758995046022 0.24082513480755 6820.82163807046
ENSG00000185689.11 -6863.2768573686 -0.718285411427438 0.473698625994063 9555.08318584575
ENSG00000185722.12 4113.59392678351 1.19346300519722 0.23457225818726 3446.77121022593
ENSG00000185730.3 2898.83678695622 0.342725906353229 0.732284472978666 8458.17819201722
ENSG00000185798.6 -59973.0794138597 -1.70284842293643 0.0906676528842707 35219.2706092071
ENSG00000185800.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000185808.9 1371.47689047169 0.305336867276839 0.760532894729932 4491.68455386101
ENSG00000185829.11 -2629.6554508007 -0.230801525817826 0.817783495516254 11393.5791433039
ENSG00000185838.9 45428.347687069 2.11364263283997 0.0362004847961667 21492.9179518062
ENSG00000185864.12 -2612.44064069558 -0.58446016600922 0.559788768940524 4469.83523023256
ENSG00000185875.8 4717.14813825487 0.766058489755818 0.444845325092636 6157.6866536111
ENSG00000185896.9 -23986.9523289439 -0.0369678448957207 0.970559796568218 648859.905050092
ENSG00000185909.10 -575.689007433986 -0.0781699190151924 0.937797069055976 7364.58492840577
ENSG00000185947.10 8083.42781807639 0.458327991288652 0.64738013870494 17636.77534804
ENSG00000185963.9 -13632.3985312944 -0.6945322013171 0.488422861988116 19628.173474811
ENSG00000186017.10 9602.2268851037 0.919408414372063 0.359358129045228 10443.9188667441
ENSG00000186088.11 9755.47212113878 1.19361386232169 0.23451339340135 8173.05531469236
ENSG00000186104.6 -153.661360178553 -0.0677388488368921 0.946083732918057 2268.43772542626
ENSG00000186106.7 10938.7128883656 1.61062509473629 0.109363807984149 6791.59471941337
ENSG00000186111.4 -27823.9551616791 -0.841178710841284 0.401586801520682 33077.3411203568
ENSG00000186132.10 74294.6901018083 0.633045631085412 0.527667782555475 117360.718491057
ENSG00000186153.12 -1096.81153211191 -0.435634560691917 0.663728131097409 2517.73305214776
ENSG00000186184.11 1785.50000245923 0.215138708306496 0.829951408583486 8299.29684208911
ENSG00000186226.7 -14714.6186325518 -1.69288081834572 0.0925540624156164 8692.05821998201
ENSG00000186235.6 761.630538255323 0.154481110755974 0.877438064148257 4930.25027155864
ENSG00000186275.7 -12737.1191301451 -1.13824927615574 0.256831138807348 11190.0964024003
ENSG00000186446.7 -12170.8011374135 -0.968804987104748 0.334202011848647 12562.6945560898
ENSG00000186448.10 -12172.2675516408 -1.54809560021388 0.123706538603643 7862.73635165624
ENSG00000186468.8 1930.6109773808 0.430617705255719 0.667364475952516 4483.35252781658
ENSG00000186470.9 4799.27430025216 1.24765814240272 0.21410054751598 3846.62604053527
ENSG00000186496.6 378.340927247371 0.0479844868287224 0.961792435791899 7884.65089973423
ENSG00000186510.7 8203.03122261122 0.687590046231259 0.49277279492874 11930.1192150363
ENSG00000186517.9 -6927.63495644207 -1.77190252685467 0.078441051728877 3909.7156031147
ENSG00000186575.13 16095.0958225733 0.218538440713086 0.827306660677716 73648.8087407201
ENSG00000186806.5 5507.56562266978 0.758297014852485 0.449462967278612 7263.07174470573
ENSG00000186854.6 10540.4205901459 0.978577387462691 0.329364462857067 10771.1671301497
ENSG00000186919.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000187010.14 -212839.82617094 -0.661422064845288 0.509356391115169 321791.239638679
ENSG00000187091.9 2099.03729891375 0.433617373642645 0.665189284510944 4840.75921884907
ENSG00000187134.8 -7290.80753165056 -1.30406717590689 0.194208278385739 5590.82205759863
ENSG00000187231.9 2430.46634699669 0.128556614615249 0.897880702226753 18905.8054637695
ENSG00000187446.7 -7512.1174670619 -0.231703818269273 0.817083853854337 32421.2070529272
ENSG00000187456.9 -4742.84269604219 -0.698069053388859 0.486214747551224 6794.23142025491
ENSG00000187479.4 -3317.50217909687 -0.572905338048197 0.567566591499093 5790.66376026292
ENSG00000187581.2 -4010.96203618439 -0.993392365065529 0.322118563184254 4037.64129586381
ENSG00000187607.11 -69970.6459394169 -1.67956741908622 0.0951231940563425 41659.920967915
ENSG00000187624.7 6541.20019917747 0.914874205604257 0.361726014168973 7149.8356376297
ENSG00000187688.10 -10528.4635448809 -0.320410442095418 0.749103123912702 32859.3022000998
ENSG00000187735.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000187741.10 -3885.75813009298 -1.3123416138304 0.191409486161071 2960.93493427479
ENSG00000187796.9 6155.26066889842 0.730583540672569 0.466173141343444 8425.12912791867
ENSG00000187815.5 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000187824.4 -2070.18840091729 -0.632569491871786 0.527977903791899 3272.66557669666
ENSG00000187837.2 4455.22323894204 0.64974146148236 0.516853004649235 6856.91694782355
ENSG00000187840.4 -71.7715497298776 -0.0049496275483876 0.996057361324741 14500.3940252551
ENSG00000187866.6 2058.7162526881 0.102262049023752 0.918685256508915 20131.7719754465
ENSG00000187912.7 3418.46113080814 0.359336721868632 0.719848552122898 9513.25295402979
ENSG00000187944.2 -3683.97572404011 -0.695117603637247 0.488057009049769 5299.7876974536
ENSG00000187951.6 25513.03306048 0.17405428099832 0.862057487304978 146580.89944209
ENSG00000187987.5 6711.96635988811 1.439315394788 0.152144739430753 4663.30477961486
ENSG00000187997.7 -1966.63084904701 -0.257641003837908 0.797037097715953 7633.22149716626
ENSG00000188000.2 -260185.334960874 -0.528351544011128 0.598036189608211 492447.382637713
ENSG00000188015.5 -5261.48017074518 -0.683597709127137 0.495283847649324 7696.74927299477
ENSG00000188042.5 -3214.30407691931 -0.614719251988231 0.539671503385479 5228.89769032457
ENSG00000188051.6 -582.23765931381 -0.0134193304588195 0.989311076490608 43387.9813229541
ENSG00000188086.8 50785.3778642661 1.04199100028265 0.299092351030855 48738.7874276169
ENSG00000188186.6 -9438.76026876591 -1.11095626387131 0.268364785676469 8496.06827533877
ENSG00000188191.10 1694.39264356932 0.128222634408547 0.898144538116464 13214.4582068919
ENSG00000188234.9 20391.1576778484 2.75659051295078 0.00656598567230805 7397.23857498906
ENSG00000188282.8 12078.917671891 1.05611057584751 0.292615690166996 11437.1713986463
ENSG00000188321.9 7354.20438275848 1.9008851477252 0.0592351365171878 3868.83152386102
ENSG00000188372.10 3998.12867316977 0.476938790095441 0.634099816107859 8382.89683330159
ENSG00000188404.4 3707.58650021888 0.245054867207429 0.806748881158381 15129.6178789241
ENSG00000188428.12 -2027.94054109877 -0.421760785967489 0.673803451966797 4808.2719128257
ENSG00000188483.6 5163.05867813402 0.963053537618204 0.337070624771417 5361.13359897224
ENSG00000188493.10 8456.50211131375 1.44906001310392 0.149408179543398 5835.85361188715
ENSG00000188511.8 -8004.66496496549 -1.15176993054909 0.251248082054189 6949.88187541014
ENSG00000188559.9 -3059.24713427359 -0.88117943661014 0.379630458986679 3471.76410067214
ENSG00000188566.7 102308.227020836 1.18060845735836 0.239627012302964 86657.2032270146
ENSG00000188611.10 -396.664400161336 -0.0974698367767116 0.922483404248669 4069.61182329702
ENSG00000188612.7 2560.43476134159 0.235559447039943 0.814095846629546 10869.5906426858
ENSG00000188636.3 -11067.0512034908 -1.30770927298185 0.192972639493424 8462.92936216289
ENSG00000188649.7 440.1231805685 0.0706148535754393 0.943798346538688 6232.72807750437
ENSG00000188672.12 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000188690.8 -3360.36847170719 -1.21210138545763 0.227379348490093 2772.34933646949
ENSG00000188707.4 6329.77460708415 2.49234089380818 0.0137777404331594 2539.69054667018
ENSG00000188818.8 13431.5319300336 0.621387011940136 0.535288206809649 21615.4050083807
ENSG00000188820.8 2404.59326754398 0.322558093706487 0.747479088365482 7454.76028802443
ENSG00000188846.9 10257.4693538731 0.906717814284439 0.366010299956802 11312.7471328751
ENSG00000188868.9 42082.2367983609 0.423348753949922 0.672647205317483 99403.2376515246
ENSG00000188895.7 -1547.62614059664 -0.252158672677523 0.80126359996055 6137.50906983811
ENSG00000188897.4 -6195.10333856902 -1.01946795192692 0.309622311785864 6076.80047897486
ENSG00000188906.9 12952.0783165721 0.366832005228666 0.714261295106142 35307.9287847263
ENSG00000188921.12 8082.51382679485 0.940897684632635 0.348270076609676 8590.21544935631
ENSG00000188958.5 -3078.32125737965 -0.752425612529971 0.4529742887388 4091.19679888227
ENSG00000188959.9 -961.547917177464 -0.139118960145837 0.88954275274212 6911.69568957014
ENSG00000188981.6 4683.48097446503 0.126450010911761 0.899545055372932 37038.201425963
ENSG00000188992.7 1950.85492830303 0.341315849719414 0.733343463025133 5715.68806402274
ENSG00000189042.9 1553.55889024718 0.189747476390722 0.849763543144543 8187.50752209288
ENSG00000189050.10 -39457.9551677207 -2.43140233061669 0.0162191079257466 16228.476328602
ENSG00000189060.4 -9544.29931345566 -0.73217867332914 0.465201981724769 13035.47844416
ENSG00000189067.8 -1449.52870958608 -0.18784906805298 0.851248845840463 7716.45409056413
ENSG00000189171.9 -17890.539201123 -1.76067067416359 0.0803320976662601 10161.2070125618
ENSG00000189190.7 -24778.5249446436 -1.11550394338042 0.266418446227021 22212.8528470772
ENSG00000189269.8 -6659.93413332591 -0.568976111379257 0.57022330273028 11705.1208304362
ENSG00000189298.9 -9345.54617163745 -1.13028512956692 0.26016018004438 8268.30852425556
ENSG00000189306.6 -35253.7941124129 -1.79930061283273 0.073981331563002 19593.0540238693
ENSG00000189339.7 5590.81589952063 0.0987854699529865 0.921440495675778 56595.5286964914
ENSG00000189362.7 9355.94085824219 0.82764827174558 0.409184525299962 11304.2474413796
ENSG00000189366.5 15539.6683963753 0.525066321246541 0.600312302710064 29595.6296710921
ENSG00000189367.10 1675.90283065495 0.491410826952763 0.623854181966688 3410.3905301542
ENSG00000189409.8 2527.68107887514 0.144570943578378 0.885243703617779 17484.0186852953
ENSG00000196074.8 -3655.32823189949 -0.732103730788552 0.465247583309877 4992.91026418117
ENSG00000196081.5 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000196126.6 -97519.1833079059 -1.22716984339452 0.221681295342924 79466.7370884492
ENSG00000196151.6 1522.46269010148 0.117736446845346 0.906433994236437 12931.1078335949
ENSG00000196152.6 12444.9383210709 2.48906124144566 0.013900276337517 4999.85219883251
ENSG00000196167.5 4013.18133504059 0.670590059792998 0.503512905095275 5984.55237508203
ENSG00000196177.8 6099.29814117075 1.17995609652103 0.239885590743295 5169.08905268074
ENSG00000196187.7 -678.408825023857 -0.10754985918564 0.914496491576356 6307.85414467967
ENSG00000196199.9 -18630.0735084746 -0.0415636292150274 0.966901840628092 448230.192125254
ENSG00000196230.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000196247.7 60568.8493573242 1.11950303552424 0.264715019532853 54103.3364228094
ENSG00000196268.7 -2096.81012817936 -0.177969195721648 0.858987285804723 11781.8711248146
ENSG00000196284.9 25883.8197598767 2.41725164541734 0.016838236105018 10707.9541383073
ENSG00000196331.5 -124988.721585026 -2.2456143058697 0.0261902950783375 55659.0333693208
ENSG00000196357.7 5825.38929670784 1.12431397251454 0.26267585035285 5181.28337734638
ENSG00000196358.6 -12710.2933464379 -1.25357658071748 0.211946268712434 10139.2236756396
ENSG00000196365.7 8780.39376467377 1.46107512350168 0.146086414111177 6009.54298888498
ENSG00000196372.8 4675.3963277939 0.424834900505833 0.671565805574955 11005.2077224049
ENSG00000196388.4 -1182.27506240283 -0.146861149203285 0.883438818794483 8050.29150879332
ENSG00000196418.8 -10382.4436650295 -0.565672444625877 0.572461670567958 18354.1619601008
ENSG00000196436.7 -11074.8806788374 -0.397725074294995 0.691398291137332 27845.5681942324
ENSG00000196437.6 4155.93910605281 0.546062531835646 0.585834190129986 7610.73844799823
ENSG00000196455.3 16380.3871511308 1.47329846062044 0.142765954641986 11118.1729900354
ENSG00000196458.6 4520.81421910112 0.376866389521499 0.706805502721749 11995.8010180773
ENSG00000196476.7 -946.822321432731 -0.131519065964623 0.895540943281735 7199.1259555281
ENSG00000196511.9 -6681.51464982745 -0.407727512537829 0.684055077134977 16387.2057792704
ENSG00000196584.2 -2726.87271651653 -0.149588252887347 0.881290417232395 18229.1902197032
ENSG00000196591.7 1864.22480487687 0.548214329390175 0.584359692295283 3400.54008976854
ENSG00000196605.3 -417555.23391963 -0.931217719079319 0.353237296480669 448397.002510284
ENSG00000196620.4 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000196646.7 -4111.99540463975 -0.748979463526376 0.455042481189201 5490.13104482129
ENSG00000196648.6 7768.22746163124 1.75780153336927 0.0808211117321145 4419.28586029931
ENSG00000196653.7 -14545.3093420555 -1.30241056797232 0.194772245444417 11167.990877639
ENSG00000196655.5 -1550.90665258572 -0.375550568371329 0.707781591487635 4129.68793872853
ENSG00000196663.11 43510.9107245885 1.71631830853045 0.0881681768956981 25351.3060533879
ENSG00000196670.9 -313086.622183691 -1.38806994399219 0.167173952541552 225555.364510833
ENSG00000196689.6 7398.73288527942 0.901236876055035 0.368907147128169 8209.53190205191
ENSG00000196700.3 -6887.40316074135 -0.994614493485049 0.321525555670478 6924.69615700898
ENSG00000196704.7 -18398.7714694269 -1.23467742487838 0.218881222173901 14901.6829000816
ENSG00000196705.4 634688.172219272 0.87071687350709 0.38530011610746 728926.005146613
ENSG00000196715.5 -25850.9172287574 -0.120982799044608 0.903866570356445 213674.319266045
ENSG00000196734.6 -25205.0257807445 -1.24770225016377 0.214084433753913 20201.1543839374
ENSG00000196735.7 -32259.9425689795 -0.603350805692909 0.547186589528924 53467.9696531291
ENSG00000196743.4 -74210.7840669045 -1.9101787241137 0.0580185909862589 38850.1783262912
ENSG00000196776.10 -26262.291723537 -1.07771302814748 0.28289195259254 24368.5387831678
ENSG00000196793.9 7651.79374174892 1.04168258484787 0.299234891625289 7345.60974048197
ENSG00000196839.8 -2875.35433200093 -0.820962757493879 0.412970305940936 3502.41750402712
ENSG00000196867.3 9387.06126873376 1.22384899660744 0.222928093118569 7670.11395585163
ENSG00000196966.3 -1947.54854668557 -0.299521466626899 0.764956822078041 6502.20022163404
ENSG00000196967.6 18257.5133726445 0.861988544007126 0.390069761083984 21180.6914367687
ENSG00000196968.6 -2741.59833015188 -0.140226468529009 0.888669180010545 19551.2185317904
ENSG00000197013.5 12566.48466091 1.19008632655151 0.235892612791415 10559.3051365641
ENSG00000197016.7 13553.4269358868 0.868329025563664 0.386601378702161 15608.6305269927
ENSG00000197020.6 1472.11565393346 0.0956318047542175 0.923940645858946 15393.5780854176
ENSG00000197043.9 730.340643714671 0.135904610450312 0.892078908506541 5373.92102662839
ENSG00000197044.6 -28739.9166205455 -1.82377458201711 0.070176604834293 15758.4807376572
ENSG00000197046.7 -3187.47839222428 -0.571802821656215 0.568311443589627 5574.43627681272
ENSG00000197050.6 28338.6287984843 0.944613607719071 0.346375240277648 30000.2334996133
ENSG00000197056.5 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000197081.8 1144.52373906364 0.26145191243626 0.794102677344071 4377.568817144
ENSG00000197084.4 -764.45994953305 -0.098739668136963 0.921476800707917 7742.17661409048
ENSG00000197119.8 -8778.21538339065 -1.21368277845547 0.226776447167048 7232.70984742963
ENSG00000197128.7 9819.19708594273 0.65594838927551 0.51286222188422 14969.4659617778
ENSG00000197134.7 -17338.1336847607 -0.790296292182076 0.430602388832477 21938.776451663
ENSG00000197147.8 -1842.04192895992 -0.31674642337491 0.751876415470565 5815.50979907868
ENSG00000197226.8 39101.7997025438 2.29078773420298 0.0233687377127137 17069.1501088154
ENSG00000197249.8 -2879.02448560519 -0.319152370541051 0.750054989508962 9020.84631464414
ENSG00000197256.6 -4090.63218290532 -0.291267892334494 0.77124881994807 14044.2262623565
ENSG00000197262.8 -35865.1607695368 -1.08001004481389 0.28187117610999 33208.1733329777
ENSG00000197272.2 -3437.01074621945 -0.435148662904411 0.664079974324786 7898.47479543895
ENSG00000197275.8 1149.87754115331 0.118539021569387 0.905799173614366 9700.41363535487
ENSG00000197283.8 6626.54992910489 0.530090802331053 0.596832777424598 12500.7826960304
ENSG00000197345.8 8229.93242241561 1.88491466932694 0.0613756272938695 4366.20954589649
ENSG00000197375.8 7563.77604179705 1.19334777008542 0.234617230304894 6338.28313204594
ENSG00000197380.6 8473.37982738423 0.471853067458897 0.637717330869374 17957.6660866412
ENSG00000197386.6 -6331.33213369682 -0.673127147686617 0.501902157674616 9405.84873965662
ENSG00000197444.5 -6441.69415523007 -1.14304522633833 0.254840883407707 5635.5549253861
ENSG00000197471.7 -33260.9125952115 -1.28893479273014 0.199405013552485 25804.9614168304
ENSG00000197498.8 -1705.22769412385 -0.10977959673149 0.912730905772681 15533.1932790268
ENSG00000197506.6 2368.9523893223 0.233441545585257 0.815736827349959 10147.9468163353
ENSG00000197520.6 20066.2151108524 1.34930569936431 0.179271916810534 14871.5114153198
ENSG00000197535.10 -20051.024667137 -1.50630170806444 0.134092759033194 13311.4266284024
ENSG00000197548.8 3264.32683964768 0.724407983893968 0.469943687820243 4506.19942383943
ENSG00000197555.5 -19623.7832252405 -2.13486091946526 0.0343970414624861 9192.06635257336
ENSG00000197557.6 -3730.91175768832 -0.642751348004777 0.521366718923691 5804.59577295292
ENSG00000197563.5 3992.32275548113 0.647349240344373 0.518395424989191 6167.18535632685
ENSG00000197566.5 -11179.3760398778 -1.28533225559206 0.200657177665601 8697.65462684069
ENSG00000197579.3 5811.08759834829 0.67247732493182 0.502314454861313 8641.31381520924
ENSG00000197584.7 -8224.98386145278 -1.06501600434753 0.288580033487336 7722.87348535363
ENSG00000197616.7 -76.386192311765 -0.00971622080066856 0.992260609866028 7861.71844782583
ENSG00000197681.8 -1424.11808492341 -0.0875496605995647 0.930351382621067 16266.4032638236
ENSG00000197712.7 -72909.9838301916 -1.06699424101329 0.287688727752831 68332.1249803102
ENSG00000197714.4 -3428.95111265593 -0.507220175181511 0.612745235808573 6760.28139343799
ENSG00000197728.5 -5274.27475868268 -0.866526115486497 0.387585670724983 6086.68874996517
ENSG00000197747.4 -221.330371305907 -0.0419114992965184 0.966624985530703 5280.89844126129
ENSG00000197756.5 -5014.38621564888 -0.463724508139461 0.6435173499711 10813.2870435669
ENSG00000197766.3 -13282.8037921613 -2.56766155642137 0.0112163418678104 5173.11316164033
ENSG00000197774.8 18235.1460700217 1.51746824058223 0.13125325184798 12016.8222189778
ENSG00000197775.1 -17868.3164369292 -1.22871258369028 0.221103799745975 14542.3076756192
ENSG00000197776.3 16968.4832325692 2.05092350263326 0.0420145511444856 8273.58173563406
ENSG00000197782.10 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000197841.10 13137.9758114806 0.917796401901169 0.360198835769288 14314.6952682163
ENSG00000197888.2 78009.0201618436 1.17554535661953 0.2416391035113 66359.8556385531
ENSG00000197894.6 2338.59742696799 0.632397760749203 0.528089779532934 3697.98499001238
ENSG00000197903.6 696.947941160606 0.030405485103117 0.975784088511372 22921.7833162991
ENSG00000197927.8 -7853.0319026221 -1.52986893928094 0.128155327988165 5133.14029783043
ENSG00000197928.6 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000197935.6 19363.5056683887 0.227824715347068 0.820092764829219 84992.9984062105
ENSG00000197943.5 -15391.4037296821 -2.93612235658063 0.00384749620821475 5242.08526091764
ENSG00000197948.6 -10605.0801129093 -0.666201579445268 0.506305561047774 15918.7255631245
ENSG00000197951.4 3544.39418908691 0.564221988270904 0.573445743046288 6281.91432232009
ENSG00000197958.8 -7858.18950539297 -2.39269185878397 0.0179626559573012 3284.24635062983
ENSG00000197965.7 5962.62839500724 1.07839878839661 0.282586941435903 5529.14975347164
ENSG00000197969.7 2373.30150749994 0.516794611143063 0.606060669388686 4592.34956465702
ENSG00000197980.7 18.4479049229376 0.00629834244377414 0.994983051742211 2929.00951125216
ENSG00000198000.7 -979.739208921876 -0.135884686767937 0.892094632006765 7210.07813481636
ENSG00000198001.9 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000198015.8 -1270.6874831986 -0.135754550981267 0.892197334460311 9360.1833162407
ENSG00000198039.7 16193.9843205426 1.24440216037861 0.215292487184315 13013.4652897224
ENSG00000198040.6 36589.8606406357 2.90539069633189 0.00422352883144056 12593.7832343275
ENSG00000198089.10 8177.15059653276 0.150185694096082 0.880819872622067 54446.9341487437
